X,Y,Target
2.0617449664429532,3.1592135422905585,0
2.0760626398210293,0.13896494364148881,0
2.090380313199105,2.3674212214353476,0
2.104697986577181,2.248659734713403,0
2.119015659955257,1.5664965425464215,0
2.1333333333333333,2.5400662914382295,0
2.1333333333333333,3.2938080730312214,1
2.1476510067114094,-3.0112413227953225,1
2.1619686800894855,-0.5920104777224868,1
2.1762863534675616,1.9554679131752195,1
2.1906040268456377,-0.23890345350480283,1
2.204921700223714,2.7166289919926623,1
2.2192393736017895,2.8882329598182235,1
2.2335570469798656,4.388917226464701,1
2.2478747203579417,2.1289251034960457,1
2.2621923937360178,-3.475126054675787,1
2.276510067114094,2.8814840061179043,1
2.29082774049217,5.6907620532043985,1
2.305145413870246,3.9530003646733958,1
2.319463087248322,-2.594569413183999,1
2.3337807606263983,-2.935485904455401,1
2.3480984340044744,-5.059444316477522,1
2.3624161073825505,2.652747674453355,1
2.3767337807606266,-3.151751833323606,1
2.3910514541387027,4.899954037941195,1
2.4053691275167783,0.0346685531250111,1
2.4196868008948544,-3.6877972306017384,1
2.4340044742729305,3.571655600977975,1
2.4483221476510066,-0.33023470916811,1
2.4626398210290827,-0.15788653303017225,1
2.476957494407159,-0.31683229512052896,1
2.491275167785235,3.7941036549085037,1
2.505592841163311,-6.1442420735260495,1
2.519910514541387,-4.672555029722907,1
2.5342281879194632,3.4666246827770757,1
2.548545861297539,-8.752766174932333,1
2.562863534675615,-4.4364448173579625,1
2.577181208053691,1.4834833003536647,1
2.591498881431767,-2.852521874862032,1
2.6058165548098433,3.644924905599734,1
2.6201342281879194,-4.9189751994425395,1
2.6344519015659955,-1.7548824066583637,1
2.6487695749440716,-5.188656575086138,1
2.6630872483221477,-0.4295470044516069,1
2.677404921700224,1.9382305016529995,1
2.6917225950783,-1.740389867785105,1
2.706040268456376,-3.2427098556499567,1
2.720357941834452,5.141334294070339,1
2.734675615212528,-1.1350887449584586,1
2.748993288590604,0.8671548094588446,1
2.76331096196868,-1.6380383085833965,1
2.777628635346756,1.042840657909607,1
2.791946308724832,-2.6372987963132886,1
2.8062639821029083,2.113583499874262,1
2.8205816554809844,-1.104897026529318,1
2.8348993288590605,-5.934989342318294,1
2.8492170022371366,-2.3215811583668913,1
2.8635346756152122,2.95890367544286,1
2.8778523489932883,6.577410340877604,1
2.8921700223713644,-0.8604792651701617,1
2.9064876957494405,-4.061773149230753,1
2.9208053691275166,-0.2255538958577507,1
2.9351230425055927,-1.073013565802256,1
2.949440715883669,3.2655227324324416,1
2.963758389261745,-0.8716608218903916,1
2.978076062639821,-2.0501314620534967,1
2.992393736017897,2.0873615722036325,1
3.0067114093959733,1.9605567582573447,1
3.0210290827740494,-1.689865113175431,1
3.0353467561521255,-7.164289838729081,1
3.0496644295302016,0.5889725344364658,1
3.0639821029082777,-4.1264144440327435,1
3.0782997762863533,-1.274683672581789,1
3.0926174496644294,-0.022596593359269557,1
3.1069351230425055,-5.888535661976101,1
3.1212527964205816,-5.40485306279402,1
3.1355704697986577,-5.822445517638334,1
3.149888143176734,1.3026520853325292,1
3.16420581655481,7.4815343746158085,1
3.1785234899328856,3.5424902801191944,1
3.1928411633109617,-2.1181969227876456,1
3.207158836689038,6.768020584735911,1
3.221476510067114,-0.9252461341364575,1
3.23579418344519,-5.4129684409035,1
3.250111856823266,0.3521960265168744,1
3.264429530201342,2.6037002409326306,1
3.2787472035794183,-0.3769407251793852,1
3.2930648769574944,1.4662917885007745,1
3.3073825503355705,-4.189186533204453,1
3.3217002237136466,3.1249861582931864,1
3.3360178970917227,-1.228440258431311,1
3.350335570469799,-2.227530039386523,1
3.364653243847875,1.5509469161387706,1
3.378970917225951,-0.35537984295169883,1
3.393288590604027,3.688647504574855,1
3.407606263982103,-1.3240439443247958,1
3.4219239373601793,3.4760580007517063,1
3.436241610738255,-1.1901414979766227,1
3.450559284116331,-0.16068953711131984,1
3.464876957494407,-0.028132549757165837,1
3.4791946308724833,-1.2424900676453667,1
3.4935123042505594,-0.6651695913621575,1
3.5078299776286355,5.2132768951223785,1
3.522147651006711,0.9399325400847722,1
3.5364653243847872,-2.5655321492985292,1
3.5507829977628633,0.24849968976674575,1
3.5651006711409394,2.2186902684775696,1
3.5794183445190155,-2.304307536434359,1
3.5937360178970916,-1.0149524805454635,1
3.6080536912751677,-4.578595235650056,1
3.622371364653244,2.061553209749132,1
3.63668903803132,-1.7500041508606712,1
3.651006711409396,-1.9231034982033406,1
3.665324384787472,-0.6451568183985088,1
3.6796420581655482,-0.4243339658929457,1
3.6939597315436243,0.521984211148764,1
3.7082774049217004,-0.9940093520724949,1
3.7225950782997765,-0.7878008845869677,1
3.7369127516778526,-2.5439228078424216,1
3.7512304250559287,-4.1742865100468025,1
3.7655480984340044,0.8360722920384043,1
3.7798657718120805,1.6977888044888707,1
3.7941834451901566,3.632461893337176,1
3.8085011185682327,-1.5687452135103257,1
3.822818791946309,3.664469743230945,1
3.837136465324385,-2.4903019679539895,1
3.8514541387024606,2.6589982316102354,1
3.8657718120805367,-2.332014722263155,1
3.8800894854586128,0.3022332699709269,1
3.894407158836689,1.3636589295431096,1
3.908724832214765,-0.5323281502232362,1
3.923042505592841,-2.452553458966997,1
3.937360178970917,-1.7650801242858163,1
3.9516778523489933,1.2393227884646656,1
3.9659955257270694,3.1595799787444374,1
3.9803131991051455,1.4143374840781133,1
3.9946308724832216,-2.244781185662346,1
4.008948545861298,1.2747463599410482,1
4.023266219239374,0.8440453454919934,1
4.03758389261745,0.511114215501288,1
4.051901565995526,-0.4667192654800359,1
4.066219239373602,6.374174233074941,1
4.080536912751678,-1.4557998753276207,1
4.094854586129754,-0.7241825016590129,1
4.1091722595078295,-2.5181832197641625,1
4.1234899328859065,2.7879598563155454,1
4.137807606263982,-0.019430369465320174,1
4.152125279642059,0.7183448604531733,1
4.166442953020134,-0.42491581073912155,1
4.180760626398211,-2.639654006573217,1
4.195078299776286,-0.3898874492607193,1
4.209395973154363,-2.1643088437465323,1
4.223713646532438,-0.7855025669439537,1
4.238031319910514,-3.252249754895291,1
4.2523489932885905,5.481559277599196,1
4.266666666666667,3.1274903136705383,1
4.266666666666667,4.427045736310102,2
4.280984340044743,-3.292513036627013,2
4.295302013422819,8.321019821825073,2
4.309619686800895,-4.305162397452811,2
4.323937360178971,-0.5427787361241356,2
4.338255033557047,1.7336473385128979,2
4.352572706935123,-2.664750627044866,2
4.366890380313199,3.598444778664498,2
4.381208053691275,-7.625215500339533,2
4.3955257270693515,4.3982037457926575,2
4.409843400447428,3.8846419891620694,2
4.424161073825504,6.719018557468576,2
4.438478747203579,-4.05373918278603,2
4.452796420581655,-3.55438706482401,2
4.467114093959731,-4.661426390848002,2
4.481431767337807,-2.908070827725114,2
4.495749440715883,-6.213758110306985,2
4.510067114093959,6.919053337905374,2
4.5243847874720355,4.339030690689778,2
4.538702460850112,-1.5272582485162909,2
4.553020134228188,-3.487201120679609,2
4.567337807606264,-4.685903085851562,2
4.58165548098434,-3.2652498943342727,2
4.595973154362416,-4.227042844498259,2
4.610290827740492,-9.989131396198724,2
4.624608501118568,-1.5298201024332516,2
4.638926174496644,-11.115874273499896,2
4.6532438478747205,-4.1495251640230855,2
4.6675615212527966,-3.3817306008090773,2
4.681879194630873,-5.873339757954567,2
4.696196868008949,-3.467207849874124,2
4.710514541387025,-0.5802676207932005,2
4.724832214765101,4.367415543456337,2
4.739149888143177,-1.8624263585943426,2
4.753467561521253,-4.549026042037398,2
4.767785234899329,-3.1119468139073567,2
4.782102908277405,5.0898518279626135,2
4.796420581655481,6.3464640655751365,2
4.810738255033558,4.71412378314382,2
4.825055928411633,4.753468584455904,2
4.839373601789709,12.388399132671292,2
4.853691275167785,0.39287206857027734,2
4.868008948545861,-0.9572672955711243,2
4.882326621923937,-4.053965544353523,2
4.896644295302013,1.4077298030133854,2
4.910961968680089,0.9817350104842735,2
4.9252796420581655,-4.566650844465105,2
4.939597315436242,-5.293001609080822,2
4.953914988814318,-2.3361637158320567,2
4.968232662192394,-8.636488139646895,2
4.98255033557047,-1.8665000780955263,2
4.996868008948546,-1.0417932861456027,2
5.011185682326622,-3.7318896924678078,2
5.025503355704698,-2.8081265880230286,2
5.039821029082774,-0.7540525645729738,2
5.05413870246085,-3.3053087152963516,2
5.0684563758389265,-12.141762479541383,2
5.082774049217003,-6.475880995018754,2
5.097091722595079,-5.486327558881577,2
5.111409395973155,-6.0879413892749445,2
5.12572706935123,0.04733469651039801,2
5.140044742729307,6.459940304516157,2
5.154362416107382,-4.0971734571045,2
5.168680089485458,-7.687617527969871,2
5.182997762863534,-6.422956721654845,2
5.1973154362416105,-2.8718611667754708,2
5.211633109619687,6.98528556456792,2
5.225950782997763,-2.551170403343492,2
5.240268456375839,-14.52971904683143,2
5.254586129753915,4.830241412614901,2
5.268903803131991,-5.584475959826573,2
5.283221476510067,-5.5316055998729095,2
5.297539149888143,5.892728090706544,2
5.311856823266219,2.1388591643146535,2
5.326174496644295,-11.053701029181479,2
5.3404921700223715,-3.385348552354398,2
5.354809843400448,5.876925435248764,2
5.369127516778524,-1.5665539544310394,2
5.3834451901566,-5.6136709974563,2
5.397762863534676,-1.956115521880347,2
5.412080536912752,1.1728810142938069,2
5.426398210290828,-0.13867630503140915,2
5.440715883668904,3.8112701361394947,2
5.4550335570469795,3.0594473677588137,2
5.469351230425056,7.5197334691675115,2
5.483668903803132,-6.171812387099585,2
5.497986577181209,-6.728490064126628,2
5.512304250559284,2.098538442273457,2
5.526621923937361,-5.663831076767373,2
5.540939597315436,-1.1915274462736383,2
5.555257270693512,1.9504330779036472,2
5.569574944071588,0.6410130091932302,2
5.583892617449664,-2.0986328564885923,2
5.5982102908277405,-0.19298134382505805,2
5.612527964205817,-0.520878995550588,2
5.626845637583893,5.128285792191081,2
5.641163310961969,12.750461575559502,2
5.655480984340045,-4.051292512405973,2
5.669798657718121,-8.700111074626719,2
5.684116331096197,1.460408221389324,2
5.698434004474273,6.211709482709198,2
5.712751677852349,-5.0421847842247285,2
5.727069351230425,-2.0516817858734515,2
5.7413870246085015,-5.28700034293807,2
5.755704697986578,-0.9728827025128388,2
5.770022371364654,-3.6513732155706693,2
5.78434004474273,10.901545379887676,2
5.798657718120806,3.404736760428381,2
5.812975391498881,-0.8274202691368817,2
5.827293064876958,3.2310776734814075,2
5.841610738255033,-1.4665400553016925,2
5.85592841163311,-1.1679996515411124,2
5.8702460850111855,-5.846422840628767,2
5.884563758389262,-0.0023538980689450373,2
5.898881431767338,3.7432118249900275,2
5.913199105145414,-3.364692367025681,2
5.92751677852349,14.91489818636072,2
5.941834451901566,-3.105089916708334,2
5.956152125279642,4.7037507198056,2
5.970469798657718,-7.9483053622673285,2
5.984787472035794,9.015724775911837,2
5.99910514541387,1.54583992095172,2
6.0134228187919465,4.692541533348315,2
6.027740492170023,-2.482301603003337,2
6.042058165548099,-7.1353203899743844,2
6.056375838926175,-2.9263082723054117,2
6.070693512304251,4.964568816345931,2
6.085011185682327,9.415567276920601,2
6.099328859060403,0.17670548933194663,2
6.113646532438479,7.275355775642076,2
6.127964205816555,2.7044922309497665,2
6.142281879194631,4.8796776144171465,2
6.1565995525727075,9.588472111727384,2
6.170917225950783,-7.151981895488014,2
6.18523489932886,11.067214202877302,2
6.199552572706935,4.734872569535769,2
6.213870246085012,-2.6285902398670764,2
6.228187919463087,6.75552317571476,2
6.242505592841163,2.323783259434039,2
6.256823266219239,13.196686589678507,2
6.271140939597316,-1.657507312685599,2
6.2854586129753915,6.870245659519302,2
6.299776286353468,2.4170114276191663,2
6.314093959731544,6.443825755554751,2
6.32841163310962,11.817445368018948,2
6.342729306487696,5.786361403315754,2
6.357046979865772,9.087183484329525,2
6.371364653243848,15.317463723379324,2
6.385682326621924,9.340205844670429,2
6.4,10.824251809233552,2
